CUUNIT,CUDESC,CUTYPE,CUTABL,CUPROM,CUOBSO,CUUNDR,CUMSTI,CUSUBI,CUSYMB,CUSEL1,CUSEL2,CUSEL3,CUSEL4,CUSEL5,CUATR1,CUATR2,CUATR3,CUATR4,CUATR5,CUCOLD,CUHOT,CURMV,CUFERC,CUFEAT,CUKIND,CUADDI,CURNUM,CURDTE,CURDES,CUEFCC,CUEFYY,CUEFMM,CUEFDD,CUCRCC,CUCRYY,CUCRMM,CUCRDD,CUCRTT,CUCRUU,CUCHCC,CUCHYY,CUCHMM,CUCHDD,CUCHTT,CUCHUU
50.11,Obsolete Insulator  Specs-Like IPN15LS,S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113228,DDAWSON
50.12,Obsolete Insulator  Specs-Like IP25LS,S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113228,DDAWSON
50.13,Obsolete Insulator  Specs-Like IP25LS,S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113228,DDAWSON
50.14,Obsolete Insulator  Specs -Like IPN13LS,S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113228,DDAWSON
50.20,Obsolete Insulator  Specs-Like IPN15SS and BRPT,S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,20,103012,WALTH
50.21,Obsolete Insulator  Specs-Like IPN15SS and BRPT,S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,20,103012,WALTH
50.22,Obsolete Insulator  Specs-Like IP25SS and BRPT,S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,20,103012,WALTH
50.23,Obsolete Insulator  Specs-Like IP25SS and BRPT,S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,20,103012,WALTH
50.24,Obsolete Insulator  Specs -Like IPN13SS and BRPT,S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,20,103012,WALTH
50.30,"Obsolete Insulator  Specs-Like IS1(2), use ISP15",S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113228,DDAWSON
50.31,"Obsolete Insulator  Specs-Like IS1 -6""",S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113228,DDAWSON
50.32,"Obsolete Insulator  Specs-Like IS1 -10""",S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113228,DDAWSON
50.33,"Obsolete Insulator  Specs -Like IS1(3), use ISP25",S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113228,DDAWSON
50.34,"Obsolete Insulator  Specs-Like IS1(2), use ISP25",S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113228,DDAWSON
50.35,"Obsolete Insulator  Specs -Like IS1(3), use ISP25",S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113228,DDAWSON
50.36,Obsolete strain Insulator specs-Use MSS--- series for sec.installation units,S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113228,DDAWSON
50.40,Obsolete Crossarm Specs Use AS8,S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,364,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113228,DDAWSON
50.41,Obsolete Crossarm Specs -Like AS8 w/ 6' arm,S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,364,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113229,DDAWSON
50.42,Obsolete Crossarm Specs -Like AS8 w/ 10' arm,S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,364,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113229,DDAWSON
50.43,Obsolete Crossarm Specs Use ASA8,S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,364,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113229,DDAWSON
50.44,Obsolete Crossarm Specs Use ASA10,S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,364,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113229,DDAWSON
50.50,Obsolete Crossarm Specs Use AD8,S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,364,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113229,DDAWSON
50.51,Obsolete Crossarm Specs-Like AD8 w/6' arm,S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,364,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113229,DDAWSON
50.52,Obsolete Crossarm Specs-Like AD10V,S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,364,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113229,DDAWSON
50.53,Obsolete Crossarm Specs Use ADA8,S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,364,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113229,DDAWSON
50.54,Obsolete Crossarm Specs Use ADA10,S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,364,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113229,DDAWSON
50.60,"Obsolete Insulator  Specs -8' ""california top""",S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,364,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113229,DDAWSON
50.61,"Obsolete Insulator  Specs -10' ""california top""",S,SITEINV,Primary Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,364,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113229,DDAWSON
50.70,Obsolete Anchor Rod Like ANCX35,S,SITEINV,Anchor Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,364,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113229,DDAWSON
50.71,Obsolete Anchor Rod Like ANCX5,S,SITEINV,Anchor Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,364,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113229,DDAWSON
50.72,Obsolete Anchor Rod Like ANCX7,S,SITEINV,Anchor Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,364,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113229,DDAWSON
50.73,Obsolete Anchor Rod Like ANCX7 w/ 10' rod,S,SITEINV,Anchor Specs,O,OD,OH CONSTRUCTION,SUBASS,0,Obsolete,,,,Obsolete,,,,,,,,,364,NONGIS,,,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,0,,20,5,4,15,113229,DDAWSON
500.12,FIBEROPTIC CROSSARM  SINGLE  12ft 0in LENGTH  10ft 6in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.13,FIBEROPTIC CROSSARM  SINGLE  12ft 6in LENGTH  11ft 0in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.14,FIBEROPTIC CROSSARM  SINGLE  13ft 6in LENGTH  12ft 0in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.15,FIBEROPTIC CROSSARM  SINGLE  14ft 0in LENGTH  12ft 6in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.16,FIBEROPTIC CROSSARM  SINGLE  14ft 6in LENGTH  13ft 0in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.17,FIBEROPTIC CROSSARM  SINGLE  16ft 6in LENGTH  15ft 0in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.21,FIBEROPTIC CROSSARM  DOUBLE  11ft 6in LENGTH  10ft 0in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.22,FIBEROPTIC CROSSARM  DOUBLE  12ft 0in LENGTH  10ft 6in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.23,FIBEROPTIC CROSSARM  DOUBLE  12ft 6in LENGTH  11ft 0in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.24,FIBEROPTIC CROSSARM  DOUBLE  13ft 6in LENGTH  12ft 0in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.25,FIBEROPTIC CROSSARM  DOUBLE  14ft 0in LENGTH  12ft 6in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.26,FIBEROPTIC CROSSARM  DOUBLE  14ft 6in LENGTH  13ft 0in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.31,FIBEROPTIC CROSSARM  DOUBLE  14ft 0in LENGTH  12ft 6in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.32,FIBEROPTIC CROSSARM  DOUBLE  14ft 6in LENGTH  13ft 0in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.33,FIBEROPTIC CROSSARM  DOUBLE  15ft 0in LENGTH  13ft 6in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.34,FIBEROPTIC CROSSARM  DOUBLE  16ft 0in LENGTH  14ft 6in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.35,FIBEROPTIC CROSSARM  DOUBLE  16ft 0in LENGTH  14ft 6in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.36,FIBEROPTIC CROSSARM  DOUBLE  18ft 0in LENGTH  16ft 6in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.41,FIBEROPTIC CROSSARM  DOUBLE  16ft 6in LENGTH  15ft 0in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.42,FIBEROPTIC CROSSARM  DOUBLE  17ft 6in LENGTH  16ft 0in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.43,FIBEROPTIC CROSSARM  DOUBLE  19ft 0in LENGTH  17ft 6in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.44,FIBEROPTIC CROSSARM  DOUBLE  20ft 0in LENGTH  18ft 6in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.51,FIBEROPTIC CROSSARM  DOUBLE  26ft 6in LENGTH  25ft 0in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.52,FIBEROPTIC CROSSARM  DOUBLE  27ft 0in LENGTH  25ft 6in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500.53,FIBEROPTIC CROSSARM  DOUBLE  27ft 6in LENGTH  26ft 0in DRILL,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,68,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
500AXLP-T,500KCM AL 37-STR 69KV XLP,W,SITEINV,UG Primary,A,UD,CONDUCTORS,UGTRANCON,101,POWERCABLE,,500ALXLP,650MIL,,500,AL,XLPE,JP,500AL,,,,358,CKT,267,52,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113229,DDAWSON
500TAURSC,Obsolete 500 AL Triplex 600V UD Reduced Neutral Rider,W,SITEINV,UG Serv/Sec,O,UD,CONDUCTORS,UGSECCON,101,RIDER,.,500ALXLP,TRIPLEX,Active,500,AL,XLPE,FS,500,,,,369,CKT,147,52,1,08/11,OBSOLETE SPEC FOR SPECIAL USE,20,11,8,23,20,11,8,23,105907,MNESS,20,11,8,23,110259,MNESS
51.10,Obsolete Secondary Spec Use SECCLV1,S,SITEINV,Secondary Specs,O,OD,OH CONSTRUCTION,OHSEC,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,11,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113229,DDAWSON
51.11,Obsolete Secondary Spec Use SECCLV1,S,SITEINV,Secondary Specs,O,OD,OH CONSTRUCTION,OHSEC,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,11,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113229,DDAWSON
51.12,Obsolete Secondary Spec Use SECCLV1,S,SITEINV,Secondary Specs,O,OD,OH CONSTRUCTION,OHSEC,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,11,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113229,DDAWSON
51.13,Obsolete Secondary Spec Use HSENOB,S,SITEINV,Secondary Specs,O,OD,OH CONSTRUCTION,OHSEC,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,11,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113229,DDAWSON
51.20,Obsolete Secondary Spec NO REPLACEMENT,S,SITEINV,Secondary Specs,O,OD,OH CONSTRUCTION,OHSEC,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,11,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113229,DDAWSON
51.21,Obsolete Secondary Spec NO REPLACEMENT,S,SITEINV,Secondary Specs,O,OD,OH CONSTRUCTION,OHSEC,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,11,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113229,DDAWSON
51.22,Obsolete Secondary Spec NO REPLACEMENT,S,SITEINV,Secondary Specs,O,OD,OH CONSTRUCTION,OHSEC,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,11,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113229,DDAWSON
51.30,Obsolete Secondary Spec Use SECRK3X,S,SITEINV,Secondary Specs,O,OD,OH CONSTRUCTION,OHSEC,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,11,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113229,DDAWSON
51.31,Obsolete Secondary Spec Use SECRK3X,S,SITEINV,Secondary Specs,O,OD,OH CONSTRUCTION,OHSEC,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,11,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113230,DDAWSON
51.32,Obsolete Secondary Spec Use SECRK3X,S,SITEINV,Secondary Specs,O,OD,OH CONSTRUCTION,OHSEC,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,11,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113230,DDAWSON
51.40,Obsolete Secondary Spec Use SECRK4X,S,SITEINV,Secondary Specs,O,OD,OH CONSTRUCTION,OHSEC,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,11,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113230,DDAWSON
51.41,Obsolete Secondary Spec Use SECRK4X,S,SITEINV,Secondary Specs,O,OD,OH CONSTRUCTION,OHSEC,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,11,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113230,DDAWSON
51.42,Obsolete Secondary Spec Use SECRK4X,S,SITEINV,Secondary Specs,O,OD,OH CONSTRUCTION,OHSEC,0,Obsolete,,,,Obsolete,,,,,,,,,365,NONGIS,,11,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113230,DDAWSON
510.01,FIBEROPTIC TANGENT CLAMP,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,69,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
510.02,FIBEROPTIC TANGENT CLAMP  12in  STANDOFF,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,69,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
510.03,FIBEROPTIC TANGENT CLAMP TO DEAD-END   LIMITED TENSION,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,69,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
510.04,FIBEROPTIC TANGENT CLAMP  18in  STANDOFF,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,69,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
510.05,FIBEROPTIC ALUMINUM SUSPENSION  18in  STANDOFF,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,69,1,12/03,NEW SPEC,19,95,1,1,19,95,1,1,12,MNess,20,5,4,15,113503,DDAWSON
510.07,FIBEROPTIC DIELECTRIC SUSPENSION (.683-.710),A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,69,1,05/03,NEW SPEC,20,95,1,1,19,95,1,1,12,MNess,20,11,4,22,142855,MNESS
510.08,Obsolete Fiberoptic Dielectric Suspension (.683-.710)-Use 510.07,A,SITEINV,Fiberoptic Spec,O,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,Obsolete,,,,,,,,,397,NONGIS,,69,1,11/03,OBSOLETE,19,96,9,9,19,95,1,1,12,MNess,20,5,9,22,105831,MNESS
510.09,FIBEROPTIC DIELECTRIC SUSPENSION (.477-.503),A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,69,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
510.10,FIBEROPTIC ALUMINUM SUSPENSION (.683-.710),A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,69,1,11/03,NEW SPEC,19,95,1,1,19,95,1,1,12,MNess,20,5,4,15,113503,DDAWSON
510.11,FIBEROPTIC DEAD-END   SINGLE  LIMITED TENSION,A,SITEINV,Fiberoptic Spec,A,OC,OH CONSTRUCTION,FOOH,0,FIBEROPTIC,,,,,,,,,,,,,397,NONGIS,,69,1,01/02,NEW SPEC,20,2,9,9,19,95,1,1,12,MNess,20,11,4,22,140759,MNESS
