PAFRM,PATO,PAQTY,PABUBB,PAFLAG,PAEFCC,PAEFYY,PAEFMM,PAEFDD,PASTCC,PASTYY,PASTMM,PASTDD,PACRCC,PACRYY,PACRMM,PACRDD,PACRTT,PACRUU,PACHCC,PACHYY,PACHMM,PACHDD,PACHTT,PACHUU
214.50,TMH5075,3,K,,20,4,9,24,0,0,0,0,20,4,9,24,145802,MNESS,0,0,0,0,0,
214.50,99013S,6,L,,20,4,9,24,0,0,0,0,20,4,9,24,145814,MNESS,0,0,0,0,0,
214.50,11145S,4,M,,20,4,9,27,0,0,0,0,20,4,9,27,84943,MNESS,0,0,0,0,0,
214.50,11136S,8,N,,20,4,9,27,0,0,0,0,20,4,9,27,84957,MNESS,0,0,0,0,0,
214.50,11306S,1,P,,20,4,9,27,0,0,0,0,20,4,9,27,85009,MNESS,0,0,0,0,0,
214.50,11487S,4,Q,,20,4,9,27,0,0,0,0,20,4,9,27,85037,MNESS,0,0,0,0,0,
80.22,BAG58,2,A,,20,4,9,27,0,0,0,0,20,4,9,27,85217,MNESS,0,0,0,0,0,
80.22,BRKC/O,1,B,,20,4,9,27,0,0,0,0,20,4,9,27,85235,MNESS,0,0,0,0,0,
80.22,C/OMS,1,C,,20,4,9,27,0,0,0,0,20,4,9,27,85244,MNESS,0,0,0,0,0,
80.22,JUMPBAIL,1,D,,20,4,9,27,0,0,0,0,20,4,9,27,85250,MNESS,0,0,0,0,0,
80.22,SQZON,1,E,,20,4,9,27,0,0,0,0,20,4,9,27,85258,MNESS,0,0,0,0,0,
80.22,12311S,15,F,,20,4,9,27,0,0,0,0,20,4,9,27,85305,MNESS,0,0,0,0,0,
TH-5G,11816S,11,B,,20,4,9,28,0,0,0,0,20,4,9,28,124014,MNESS,0,0,0,0,0,
TH-5G,99015S,13,C,,20,4,9,28,0,0,0,0,20,4,9,28,124024,MNESS,20,4,9,28,124042,MNESS
TH-5G,99005S,3,D,,20,4,9,28,0,0,0,0,20,4,9,28,124039,MNESS,0,0,0,0,0,
TH-5G,99006S,3,E,,20,4,9,28,0,0,0,0,20,4,9,28,124058,MNESS,0,0,0,0,0,
TH-5G,11996S,1,F,,20,4,9,28,0,0,0,0,20,4,9,28,124108,MNESS,0,0,0,0,0,
TH-5G,99054S,26,G,,20,4,9,28,0,0,0,0,20,4,9,28,124132,MNESS,0,0,0,0,0,
TH-5G,99016S,19,H,,20,4,9,28,0,0,0,0,20,4,9,28,124142,MNESS,0,0,0,0,0,
TH-5G,11507S,51,J,,20,4,9,28,0,0,0,0,20,4,9,28,124155,MNESS,0,0,0,0,0,
TH-5G,11199S,9,K,,20,4,9,28,0,0,0,0,20,4,9,28,124217,MNESS,0,0,0,0,0,
TH-5G,CA,3,L,,20,4,9,28,0,0,0,0,20,4,9,28,124224,MNESS,0,0,0,0,0,
TH-5G,CST240,6,M,,20,4,9,28,0,0,0,0,20,4,9,28,124231,MNESS,0,0,0,0,0,
TH-5G,11195S,9,N,,20,4,9,28,0,0,0,0,20,4,9,28,124246,MNESS,0,0,0,0,0,
TH-5GR,11610S,1,A,,20,4,9,28,0,0,0,0,20,4,9,28,125952,MNESS,20,4,9,28,125957,MNESS
TH-5GR,11507S,51,B,,20,4,9,28,0,0,0,0,20,4,9,28,130005,MNESS,0,0,0,0,0,
TH-5GR,99051S,7,C,,20,4,9,28,0,0,0,0,20,4,9,28,130017,MNESS,0,0,0,0,0,
TH-5GR,99006S,28,D,,20,4,9,28,0,0,0,0,20,4,9,28,130030,MNESS,0,0,0,0,0,
TH-5GR,99016S,53,E,,20,4,9,28,0,0,0,0,20,4,9,28,130050,MNESS,0,0,0,0,0,
TH-5GR,99054S,70,F,,20,4,9,28,0,0,0,0,20,4,9,28,130104,MNESS,0,0,0,0,0,
TH-5GR,CA,3,G,,20,4,9,28,0,0,0,0,20,4,9,28,130120,MNESS,0,0,0,0,0,
TH-5GR,11195S,3,H,,20,4,9,28,0,0,0,0,20,4,9,28,130131,MNESS,0,0,0,0,0,
TH-5GR,CST240,6,J,,20,4,9,28,0,0,0,0,20,4,9,28,130142,MNESS,0,0,0,0,0,
TH-5GR,11199S,9,K,,20,4,9,28,0,0,0,0,20,4,9,28,130156,MNESS,0,0,0,0,0,
TH-5GR,99046S,4,L,,20,4,9,28,0,0,0,0,20,4,9,28,130207,MNESS,0,0,0,0,0,
TH-5GR,XBRACE,2,M,,20,4,9,28,0,0,0,0,20,4,9,28,130222,MNESS,0,0,0,0,0,
TH-5GR,GP2,6,N,,20,4,9,28,0,0,0,0,20,4,9,28,130233,MNESS,0,0,0,0,0,
TH-5GS,11996S,1,B,,20,4,9,28,0,0,0,0,20,4,9,28,131645,MNESS,0,0,0,0,0,
TH-5GS,11816S,11,C,,20,4,9,28,0,0,0,0,20,4,9,28,131652,MNESS,0,0,0,0,0,
TH-5GS,99010S,5,D,,20,4,9,28,0,0,0,0,20,4,9,28,131700,MNESS,0,0,0,0,0,
TH-5GS,99006S,1,E,,20,4,9,28,0,0,0,0,20,4,9,28,131717,MNESS,0,0,0,0,0,
TH-5GS,99005S,3,F,,20,4,9,28,0,0,0,0,20,4,9,28,131728,MNESS,0,0,0,0,0,
TH-5GS,99014S,6,G,,20,4,9,28,0,0,0,0,20,4,9,28,131738,MNESS,0,0,0,0,0,
TH-5GS,99042S,6,H,,20,4,9,28,0,0,0,0,20,4,9,28,131748,MNESS,0,0,0,0,0,
TH-5GS,99054S,11,J,,20,4,9,28,0,0,0,0,20,4,9,28,131758,MNESS,0,0,0,0,0,
TH-5GS,99016S,8,K,,20,4,9,28,0,0,0,0,20,4,9,28,131811,MNESS,0,0,0,0,0,
TH-5GS,11507S,51,L,,20,4,9,28,0,0,0,0,20,4,9,28,131826,MNESS,0,0,0,0,0,
TH-5GS,11018S,9,M,,20,4,9,28,0,0,0,0,20,4,9,28,131835,MNESS,0,0,0,0,0,
TH-5GS,CA,3,N,,20,4,9,28,0,0,0,0,20,4,9,28,131848,MNESS,0,0,0,0,0,
TH-5GS,CST240,6,P,,20,4,9,28,0,0,0,0,20,4,9,28,131901,MNESS,0,0,0,0,0,
TH-5GS,11195S,6,Q,,20,4,9,28,0,0,0,0,20,4,9,28,131913,MNESS,0,0,0,0,0,
TH-5GS,99046S,2,R,,20,4,9,28,0,0,0,0,20,4,9,28,131924,MNESS,0,0,0,0,0,
TH-5GA,11996S,1,B,,20,4,9,28,0,0,0,0,20,4,9,28,132517,MNESS,0,0,0,0,0,
TH-5GA,11816S,11,C,,20,4,9,28,0,0,0,0,20,4,9,28,132523,MNESS,0,0,0,0,0,
TH-5GA,99010S,5,D,,20,4,9,28,0,0,0,0,20,4,9,28,132531,MNESS,0,0,0,0,0,
TH-5GA,99005S,3,E,,20,4,9,28,0,0,0,0,20,4,9,28,132539,MNESS,0,0,0,0,0,
TH-5GA,99014S,6,G,,20,4,9,28,0,0,0,0,20,4,9,28,132549,MNESS,0,0,0,0,0,
TH-5GA,99042S,6,H,,20,4,9,28,0,0,0,0,20,4,9,28,132604,MNESS,0,0,0,0,0,
TH-5GA,99054S,11,J,,20,4,9,28,0,0,0,0,20,4,9,28,132616,MNESS,0,0,0,0,0,
TH-5GA,99016S,8,K,,20,4,9,28,0,0,0,0,20,4,9,28,132627,MNESS,0,0,0,0,0,
TH-5GA,11507S,51,L,,20,4,9,28,0,0,0,0,20,4,9,28,132637,MNESS,0,0,0,0,0,
TH-5GA,11018S,9,M,,20,4,9,28,0,0,0,0,20,4,9,28,132648,MNESS,0,0,0,0,0,
TH-5GA,CA,3,N,,20,4,9,28,0,0,0,0,20,4,9,28,132657,MNESS,0,0,0,0,0,
TH-5GA,CST240,6,P,,20,4,9,28,0,0,0,0,20,4,9,28,132707,MNESS,0,0,0,0,0,
TH-5GA,11195S,6,Q,,20,4,9,28,0,0,0,0,20,4,9,28,132716,MNESS,0,0,0,0,0,
TH-5GA,99046S,2,R,,20,4,9,28,0,0,0,0,20,4,9,28,132723,MNESS,0,0,0,0,0,
TH-5XGS,11996S,1,B,,20,4,9,28,0,0,0,0,20,4,9,28,133158,MNESS,0,0,0,0,0,
TH-5XGS,11816S,11,C,,20,4,9,28,0,0,0,0,20,4,9,28,133208,MNESS,0,0,0,0,0,
TH-5XGS,99010S,5,D,,20,4,9,28,0,0,0,0,20,4,9,28,133215,MNESS,0,0,0,0,0,
TH-5XGS,99005S,3,E,,20,4,9,28,0,0,0,0,20,4,9,28,133223,MNESS,0,0,0,0,0,
TH-5XGS,99006S,1,F,,20,4,9,28,0,0,0,0,20,4,9,28,133253,MNESS,0,0,0,0,0,
TH-5XGS,99014S,6,G,,20,4,9,28,0,0,0,0,20,4,9,28,133301,MNESS,0,0,0,0,0,
TH-5XGS,99042S,6,H,,20,4,9,28,0,0,0,0,20,4,9,28,133310,MNESS,0,0,0,0,0,
TH-5XGS,99054S,11,J,,20,4,9,28,0,0,0,0,20,4,9,28,133326,MNESS,0,0,0,0,0,
TH-5XGS,99016S,8,K,,20,4,9,28,0,0,0,0,20,4,9,28,133334,MNESS,0,0,0,0,0,
TH-5XGS,11507S,51,L,,20,4,9,28,0,0,0,0,20,4,9,28,133400,MNESS,0,0,0,0,0,
TH-5XGS,11018S,9,M,,20,4,9,28,0,0,0,0,20,4,9,28,133407,MNESS,0,0,0,0,0,
TH-5XGS,CA,3,N,,20,4,9,28,0,0,0,0,20,4,9,28,133415,MNESS,0,0,0,0,0,
TH-5XGS,CST240,6,P,,20,4,9,28,0,0,0,0,20,4,9,28,133422,MNESS,0,0,0,0,0,
TH-5XGS,11195S,6,Q,,20,4,9,28,0,0,0,0,20,4,9,28,133433,MNESS,0,0,0,0,0,
TH-5XGS,99046S,2,R,,20,4,9,28,0,0,0,0,20,4,9,28,133456,MNESS,0,0,0,0,0,
TH-5S,11996S,1,B,,20,4,9,28,0,0,0,0,20,4,9,28,134807,MNESS,0,0,0,0,0,
TH-5S,11816S,11,C,,20,4,9,28,0,0,0,0,20,4,9,28,134815,MNESS,0,0,0,0,0,
TH-5S,99010S,3,D,,20,4,9,28,0,0,0,0,20,4,9,28,134828,MNESS,0,0,0,0,0,
TH-5S,99008S,3,E,,20,4,9,28,0,0,0,0,20,4,9,28,135233,MNESS,20,4,9,28,135251,MNESS
TH-5S,99005S,3,F,,20,4,9,28,0,0,0,0,20,4,9,28,135248,MNESS,0,0,0,0,0,
TH-5S,99014S,6,G,,20,4,9,28,0,0,0,0,20,4,9,28,135301,MNESS,0,0,0,0,0,
TH-5S,99042S,6,H,,20,4,9,28,0,0,0,0,20,4,9,28,135314,MNESS,0,0,0,0,0,
TH-5S,99054S,7,J,,20,4,9,28,0,0,0,0,20,4,9,28,135338,MNESS,20,4,9,28,135357,MNESS
TH-5S,99016S,6,K,,20,4,9,28,0,0,0,0,20,4,9,28,135354,MNESS,0,0,0,0,0,
TH-5S,11507S,51,L,,20,4,9,28,0,0,0,0,20,4,9,28,135411,MNESS,0,0,0,0,0,
TH-5S,11199S,9,M,,20,4,9,28,0,0,0,0,20,4,9,28,135426,MNESS,0,0,0,0,0,
TH-5S,CA,3,N,,20,4,9,28,0,0,0,0,20,4,9,28,135433,MNESS,20,4,9,28,135438,MNESS
TH-5S,CST240,3,P,,20,4,9,28,0,0,0,0,20,4,9,28,135453,MNESS,0,0,0,0,0,
TH-5S,11195S,6,Q,,20,4,9,28,0,0,0,0,20,4,9,28,135504,MNESS,0,0,0,0,0,
TH-5SX,11816S,10,B,,20,4,9,28,0,0,0,0,20,4,9,28,140507,MNESS,0,0,0,0,0,
TH-5SX,99010S,3,C,,20,4,9,28,0,0,0,0,20,4,9,28,140814,MNESS,0,0,0,0,0,
TH-5SX,99051S,6,D,,20,4,9,28,0,0,0,0,20,4,9,28,140831,MNESS,0,0,0,0,0,
TH-5SX,99005S,3,E,,20,4,9,28,0,0,0,0,20,4,9,28,140842,MNESS,0,0,0,0,0,
TH-5SX,99006S,3,F,,20,4,9,28,0,0,0,0,20,4,9,28,140849,MNESS,20,4,9,28,141046,MNESS
TH-5SX,CA,3,G,,20,4,9,28,0,0,0,0,20,4,9,28,140859,MNESS,0,0,0,0,0,
TH-5SX,11195S,9,H,,20,4,9,28,0,0,0,0,20,4,9,28,140910,MNESS,0,0,0,0,0,
TH-5SX,CST240,6,J,,20,4,9,28,0,0,0,0,20,4,9,28,140919,MNESS,0,0,0,0,0,
TH-5SX,99054S,22,K,,20,4,9,28,0,0,0,0,20,4,9,28,140926,MNESS,0,0,0,0,0,
TH-5SX,99016S,15,L,,20,4,9,28,0,0,0,0,20,4,9,28,140938,MNESS,0,0,0,0,0,
TH-5SX,11507S,51,M,,20,4,9,28,0,0,0,0,20,4,9,28,140948,MNESS,0,0,0,0,0,
TH-5SX,11199S,9,N,,20,4,9,28,0,0,0,0,20,4,9,28,141003,MNESS,0,0,0,0,0,
TH-5SX,XBRACE,2,P,,20,4,9,28,0,0,0,0,20,4,9,28,141013,MNESS,0,0,0,0,0,
TH-5SX,99007S,1,Q,,20,4,9,28,0,0,0,0,20,4,9,28,141023,MNESS,0,0,0,0,0,
TH-5X,11816S,3,B,,20,4,9,28,0,0,0,0,20,4,9,28,142146,MNESS,0,0,0,0,0,
TH-5X,11507S,36,C,,20,4,9,28,0,0,0,0,20,4,9,28,142154,MNESS,0,0,0,0,0,
TH-5X,99015S,6,D,,20,4,9,28,0,0,0,0,20,4,9,28,142201,MNESS,0,0,0,0,0,
TH-5X,99006S,3,E,,20,4,9,28,0,0,0,0,20,4,9,28,142215,MNESS,0,0,0,0,0,
TH-5X,11199S,6,F,,20,4,9,28,0,0,0,0,20,4,9,28,142243,MNESS,0,0,0,0,0,
TH-5X,CST240,6,G,,20,4,9,28,0,0,0,0,20,4,9,28,142254,MNESS,0,0,0,0,0,
TH-5X,11195S,6,H,,20,4,9,28,0,0,0,0,20,4,9,28,142302,MNESS,0,0,0,0,0,
TH-5X,99054S,9,J,,20,4,9,28,0,0,0,0,20,4,9,28,142318,MNESS,0,0,0,0,0,
TH-5X,99016S,9,K,,20,4,9,28,0,0,0,0,20,4,9,28,142335,MNESS,0,0,0,0,0,
TH-5XGA,99015S,6,B,,20,4,9,28,0,0,0,0,20,4,9,28,143709,MNESS,0,0,0,0,0,
TH-5XGA,99006S,16,C,,20,4,9,28,0,0,0,0,20,4,9,28,143718,MNESS,0,0,0,0,0,
TH-5XGA,11807S,4,D,,20,4,9,28,0,0,0,0,20,4,9,28,143730,MNESS,0,0,0,0,0,
TH-5XGA,BANDLINK,64,E,,20,4,9,28,0,0,0,0,20,4,9,28,143743,MNESS,0,0,0,0,0,
TH-5XGA,99016S,22,F,,20,4,9,28,0,0,0,0,20,4,9,28,143754,MNESS,0,0,0,0,0,
TH-5XGA,PTP,3,G,,20,4,9,28,0,0,0,0,20,4,9,28,143801,MNESS,0,0,0,0,0,
TH-5XGA,GUYROLLER,16,H,,20,4,9,28,0,0,0,0,20,4,9,28,143817,MNESS,0,0,0,0,0,
TH-5XGA,11610S,2,J,,20,4,9,28,0,0,0,0,20,4,9,28,143828,MNESS,0,0,0,0,0,
TH-5XGA,99054S,4,K,,20,4,9,28,0,0,0,0,20,4,9,28,143838,MNESS,0,0,0,0,0,
TH-7,11816S,8,B,,20,4,9,29,0,0,0,0,20,4,9,29,104709,MNESS,0,0,0,0,0,
TH-7,11507S,15,C,,20,4,9,29,0,0,0,0,20,4,9,29,104719,MNESS,0,0,0,0,0,
TH-7,11199S,3,D,,20,4,9,29,0,0,0,0,20,4,9,29,104733,MNESS,0,0,0,0,0,
TH-7,CA,3,E,,20,4,9,29,0,0,0,0,20,4,9,29,104742,MNESS,0,0,0,0,0,
TH-7,11195S,3,F,,20,4,9,29,0,0,0,0,20,4,9,29,104753,MNESS,0,0,0,0,0,
TH-7,OHGW,2,G,,20,4,9,29,0,0,0,0,20,4,9,29,104803,MNESS,0,0,0,0,0,
TH-7,99051S,1,J,,20,4,9,29,0,0,0,0,20,4,9,29,104826,MNESS,0,0,0,0,0,
TH-7,99006S,6,K,,20,4,9,29,0,0,0,0,20,4,9,29,104836,MNESS,0,0,0,0,0,
TH-7,99005S,3,L,,20,4,9,29,0,0,0,0,20,4,9,29,104845,MNESS,20,4,9,29,104848,MNESS
TH-7,99054S,12,M,,20,4,9,29,0,0,0,0,20,4,9,29,104908,MNESS,0,0,0,0,0,
TH-7,99042S,6,N,,20,4,9,29,0,0,0,0,20,4,9,29,104924,MNESS,0,0,0,0,0,
TH-7,99016S,10,P,,20,4,9,29,0,0,0,0,20,4,9,29,104932,MNESS,20,4,9,29,104958,MNESS
TH-7S,11610S,2,A,,20,4,9,29,0,0,0,0,20,4,9,29,105747,MNESS,20,4,9,29,105751,MNESS
TH-7S,11816S,16,B,,20,4,9,29,0,0,0,0,20,4,9,29,105759,MNESS,0,0,0,0,0,
TH-7S,11507S,15,C,,20,4,9,29,0,0,0,0,20,4,9,29,105809,MNESS,0,0,0,0,0,
TH-7S,11199S,3,D,,20,4,9,29,0,0,0,0,20,4,9,29,105821,MNESS,0,0,0,0,0,
TH-7S,CA,3,E,,20,4,9,29,0,0,0,0,20,4,9,29,105832,MNESS,0,0,0,0,0,
TH-7S,11195S,3,F,,20,4,9,29,0,0,0,0,20,4,9,29,105844,MNESS,0,0,0,0,0,
TH-7S,OHGW,2,G,,20,4,9,29,0,0,0,0,20,4,9,29,105858,MNESS,0,0,0,0,0,
TH-7S,99051S,1,H,,20,4,9,29,0,0,0,0,20,4,9,29,105909,MNESS,20,4,9,29,110740,MNESS
TH-7S,99005S,10,J,,20,4,9,29,0,0,0,0,20,4,9,29,110558,MNESS,20,4,9,29,110746,MNESS
TH-7S,99006S,2,K,,20,4,9,29,0,0,0,0,20,4,9,29,110628,MNESS,0,0,0,0,0,
TH-7S,99007S,3,L,,20,4,9,29,0,0,0,0,20,4,9,29,110813,MNESS,0,0,0,0,0,
TH-7S,99042S,20,M,,20,4,9,29,0,0,0,0,20,4,9,29,110826,MNESS,0,0,0,0,0,
TH-7S,99016S,12,N,,20,4,9,29,0,0,0,0,20,4,9,29,110849,MNESS,0,0,0,0,0,
TI-1,11507S,15,B,,20,4,9,29,0,0,0,0,20,4,9,29,114327,MNESS,0,0,0,0,0,
TI-1,BSA,1,C,,20,4,9,29,0,0,0,0,20,4,9,29,114406,MNESS,0,0,0,0,0,
TI-1,CA,3,D,,20,4,9,29,0,0,0,0,20,4,9,29,114423,MNESS,0,0,0,0,0,
TI-1,11195S,3,E,,20,4,9,29,0,0,0,0,20,4,9,29,114820,MNESS,0,0,0,0,0,
TI-1,11407S,2,F,,20,4,9,29,0,0,0,0,20,4,9,29,115049,MNESS,0,0,0,0,0,
TI-1,11816S,2,G,,20,4,9,29,0,0,0,0,20,4,9,29,115106,MNESS,0,0,0,0,0,
TI-1,99006S,5,H,,20,4,9,29,0,0,0,0,20,4,9,29,115123,MNESS,0,0,0,0,0,
TI-1,99010S,2,J,,20,4,9,29,0,0,0,0,20,4,9,29,115230,MNESS,0,0,0,0,0,
TI-1,99042S,2,K,,20,4,9,29,0,0,0,0,20,4,9,29,115325,MNESS,0,0,0,0,0,
TI-1,99054S,4,L,,20,4,9,29,0,0,0,0,20,4,9,29,115343,MNESS,0,0,0,0,0,
TI-1,99016S,8,M,,20,4,9,29,0,0,0,0,20,4,9,29,115357,MNESS,0,0,0,0,0,
TI-2,11507S,15,B,,20,4,9,29,0,0,0,0,20,4,9,29,132756,MNESS,0,0,0,0,0,
TI-2,BSA,3,C,,20,4,9,29,0,0,0,0,20,4,9,29,132937,MNESS,0,0,0,0,0,
TI-2,CA,3,D,,20,4,9,29,0,0,0,0,20,4,9,29,132950,MNESS,0,0,0,0,0,
TI-2,11195S,3,E,,20,4,9,29,0,0,0,0,20,4,9,29,133000,MNESS,0,0,0,0,0,
TI-2,11199S,2,F,,20,4,9,29,0,0,0,0,20,4,9,29,133026,MNESS,0,0,0,0,0,
TI-2,99046S,1,G,,20,4,9,29,0,0,0,0,20,4,9,29,133048,MNESS,0,0,0,0,0,
TI-2,11816S,2,H,,20,4,9,29,0,0,0,0,20,4,9,29,133135,MNESS,0,0,0,0,0,
TI-2,99006S,4,J,,20,4,9,29,0,0,0,0,20,4,9,29,133150,MNESS,0,0,0,0,0,
TI-2,99005S,7,K,,20,4,9,29,0,0,0,0,20,4,9,29,133202,MNESS,0,0,0,0,0,
TI-2,99054S,6,L,,20,4,9,29,0,0,0,0,20,4,9,29,133221,MNESS,0,0,0,0,0,
TI-2,99016S,10,M,,20,4,9,29,0,0,0,0,20,4,9,29,133235,MNESS,0,0,0,0,0,
TI-2,99044S,2,N,,20,4,9,29,0,0,0,0,20,4,9,29,133252,MNESS,0,0,0,0,0,
TI-2,TEC,1,P,,20,4,9,29,0,0,0,0,20,4,9,29,133301,MNESS,0,0,0,0,0,
TI-3,11507S,15,B,,20,4,9,29,0,0,0,0,20,4,9,29,134358,MNESS,0,0,0,0,0,
TI-3,BSA,1,C,,20,4,9,29,0,0,0,0,20,4,9,29,134405,MNESS,0,0,0,0,0,
TI-3,11195S,3,E,,20,4,9,29,0,0,0,0,20,4,9,29,134430,MNESS,0,0,0,0,0,
TI-3,CA,3,D,,20,4,9,29,0,0,0,0,20,4,9,29,134435,MNESS,0,0,0,0,0,
TI-3,11199S,1,F,,20,4,9,29,0,0,0,0,20,4,9,29,134454,MNESS,0,0,0,0,0,
TI-3,99046S,2,G,,20,4,9,29,0,0,0,0,20,4,9,29,134510,MNESS,0,0,0,0,0,
TI-3,11816S,2,H,,20,4,9,29,0,0,0,0,20,4,9,29,134532,MNESS,0,0,0,0,0,
TI-3,99006S,6,J,,20,4,9,29,0,0,0,0,20,4,9,29,134551,MNESS,0,0,0,0,0,
TI-3,99054S,6,K,,20,4,9,29,0,0,0,0,20,4,9,29,134622,MNESS,0,0,0,0,0,
TI-3,99016S,9,L,,20,4,9,29,0,0,0,0,20,4,9,29,134643,MNESS,0,0,0,0,0,
TI-3,99044S,2,M,,20,4,9,29,0,0,0,0,20,4,9,29,134711,MNESS,0,0,0,0,0,
TI-3,99005S,1,N,,20,4,9,29,0,0,0,0,20,4,9,29,134726,MNESS,0,0,0,0,0,
TI-4,11507S,15,B,,20,4,9,29,0,0,0,0,20,4,9,29,135419,MNESS,0,0,0,0,0,
TI-4,BSA,1,C,,20,4,9,29,0,0,0,0,20,4,9,29,135430,MNESS,0,0,0,0,0,
TI-4,CA,3,D,,20,4,9,29,0,0,0,0,20,4,9,29,135435,MNESS,0,0,0,0,0,
TI-4,11195S,3,E,,20,4,9,29,0,0,0,0,20,4,9,29,135442,MNESS,0,0,0,0,0,
TI-4,11199S,3,F,,20,4,9,29,0,0,0,0,20,4,9,29,135450,MNESS,0,0,0,0,0,
TI-4,11816S,4,G,,20,4,9,29,0,0,0,0,20,4,9,29,135502,MNESS,0,0,0,0,0,
TI-4,11817S,8,H,,20,4,9,29,0,0,0,0,20,4,9,29,135510,MNESS,0,0,0,0,0,
TI-4,99010S,2,J,,20,4,9,29,0,0,0,0,20,4,9,29,135529,MNESS,0,0,0,0,0,
TI-4,11815S,4,K,,20,4,9,29,0,0,0,0,20,4,9,29,135726,MNESS,0,0,0,0,0,
TI-4,99008S,1,L,,20,4,9,29,0,0,0,0,20,4,9,29,135740,MNESS,0,0,0,0,0,
TI-4,99006S,4,M,,20,4,9,29,0,0,0,0,20,4,9,29,135806,MNESS,0,0,0,0,0,
TI-4,99005S,14,N,,20,4,9,29,0,0,0,0,20,4,9,29,135816,MNESS,0,0,0,0,0,
TI-4,99042S,26,P,,20,4,9,29,0,0,0,0,20,4,9,29,135830,MNESS,20,4,9,29,140042,MNESS
TI-4,99016S,20,Q,,20,4,9,29,0,0,0,0,20,4,9,29,135841,MNESS,20,4,9,29,135919,MNESS
TI-4,99044S,2,R,,20,4,9,29,0,0,0,0,20,4,9,29,135915,MNESS,0,0,0,0,0,
TI-4,TEC,1,S,,20,4,9,29,0,0,0,0,20,4,9,29,135930,MNESS,0,0,0,0,0,
TI-5,11507S,51,B,,20,4,9,29,0,0,0,0,20,4,9,29,141930,MNESS,0,0,0,0,0,
TI-5,BSA,1,C,,20,4,9,29,0,0,0,0,20,4,9,29,141938,MNESS,0,0,0,0,0,
TI-5,CA,6,D,,20,4,9,29,0,0,0,0,20,4,9,29,141947,MNESS,0,0,0,0,0,
TI-5,11195S,6,E,,20,4,9,29,0,0,0,0,20,4,9,29,141953,MNESS,0,0,0,0,0,
TI-5,11199S,7,F,,20,4,9,29,0,0,0,0,20,4,9,29,142006,MNESS,0,0,0,0,0,
TI-5,99014S,6,G,,20,4,9,29,0,0,0,0,20,4,9,29,142020,MNESS,0,0,0,0,0,
TI-5,99006S,3,H,,20,4,9,29,0,0,0,0,20,4,9,29,142036,MNESS,20,4,9,29,142158,MNESS
TI-5,11816S,4,J,,20,4,9,29,0,0,0,0,20,4,9,29,142047,MNESS,0,0,0,0,0,
TI-5,99008S,3,K,,20,4,9,29,0,0,0,0,20,4,9,29,142059,MNESS,0,0,0,0,0,
TI-5,99007S,3,L,,20,4,9,29,0,0,0,0,20,4,9,29,142111,MNESS,0,0,0,0,0,
TI-5,99005S,2,M,,20,4,9,29,0,0,0,0,20,4,9,29,142153,MNESS,0,0,0,0,0,
TI-5,99043S,12,N,,20,4,9,29,0,0,0,0,20,4,9,29,142211,MNESS,20,4,9,29,142328,MNESS
TI-5,99054S,8,P,,20,4,9,29,0,0,0,0,20,4,9,29,142256,MNESS,0,0,0,0,0,
TI-5,99042S,4,Q,,20,4,9,29,0,0,0,0,20,4,9,29,142350,MNESS,0,0,0,0,0,
TI-5,99016S,11,R,,20,4,9,29,0,0,0,0,20,4,9,29,142357,MNESS,20,4,9,29,142509,MNESS
TI-5,99044S,1,S,,20,4,9,29,0,0,0,0,20,4,9,29,142421,MNESS,0,0,0,0,0,
TM-2,BSA,1,B,,20,4,9,29,0,0,0,0,20,4,9,29,143726,MNESS,0,0,0,0,0,
TM-2,CA,1,C,,20,4,9,29,0,0,0,0,20,4,9,29,143747,MNESS,0,0,0,0,0,
TM-2,99043S,1,D,,20,4,9,29,0,0,0,0,20,4,9,29,143848,MNESS,0,0,0,0,0,
TM-2,11136S,1,E,,20,4,9,29,0,0,0,0,20,4,9,29,144112,MNESS,0,0,0,0,0,
TM-2A,99005S,1,B,,20,4,9,29,0,0,0,0,20,4,9,29,145444,MNESS,0,0,0,0,0,
TM-2A,99018S,1,C,,20,4,9,29,0,0,0,0,20,4,9,29,145457,MNESS,0,0,0,0,0,
TM-2A,99046S,1,D,,20,4,9,29,0,0,0,0,20,4,9,29,145505,MNESS,0,0,0,0,0,
TM-2A,BANDLINK,4,E,,20,4,9,29,0,0,0,0,20,4,9,29,145532,MNESS,20,4,9,29,145607,MNESS
TM-2A,99016S,1,F,,20,4,9,29,0,0,0,0,20,4,9,29,145541,MNESS,0,0,0,0,0,
TM-2A,GUYROLLER,1,G,,20,4,9,29,0,0,0,0,20,4,9,29,145553,MNESS,0,0,0,0,0,
TM-2A,11136S,2,H,,20,4,9,29,0,0,0,0,20,4,9,29,145602,MNESS,0,0,0,0,0,
TM-2A,11210S,50,J,,20,4,9,29,0,0,0,0,20,4,9,29,151126,MNESS,0,0,0,0,0,
TM-2B,99018S,1,B,,20,4,9,29,0,0,0,0,20,4,9,29,151710,MNESS,0,0,0,0,0,
TM-2B,99046S,2,C,,20,4,9,29,0,0,0,0,20,4,9,29,151718,MNESS,0,0,0,0,0,
TM-2B,BANDLINK,4,D,,20,4,9,29,0,0,0,0,20,4,9,29,151728,MNESS,0,0,0,0,0,
TM-2B,11136S,2,E,,20,4,9,29,0,0,0,0,20,4,9,29,151744,MNESS,0,0,0,0,0,
